datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,aqi,unix_time,hour,day,month,weekday,aqi_lag_1,aqi_lag_3,aqi_lag_6,aqi_lag_24,target
2026-01-24 02:00:00,10.1,50.2,1021.5,12.2,64.6,9.0,83.8,32.7,655.0,29.7,12.9,27.0,109.2,1769220000,2,24,1,5,108.7,105.5,98.9,80.9,108.7
2026-01-24 03:00:00,10.6,47.3,1022.6,12.5,63.4,42.0,74.5,34.9,807.0,29.1,13.2,33.0,108.7,1769223600,3,24,1,5,109.2,107.3,101.0,80.1,107.4
2026-01-24 04:00:00,12.1,45.1,1023.3,12.5,63.4,57.0,58.0,35.0,798.0,24.8,12.9,51.0,107.4,1769227200,4,24,1,5,108.7,108.7,103.3,79.2,105.4
2026-01-24 05:00:00,14.3,44.9,1023.9,12.2,64.6,13.0,50.8,29.0,706.0,18.6,12.2,76.0,105.4,1769230800,5,24,1,5,107.4,109.2,105.5,79.5,103.0
2026-01-24 06:00:00,16.5,40.7,1024.8,12.7,64.9,55.0,46.8,22.8,606.0,13.2,11.4,96.0,103.0,1769234400,6,24,1,5,105.4,108.7,107.3,81.7,100.4
2026-01-24 07:00:00,18.1,28.0,1024.3,15.8,70.7,70.0,37.5,17.2,503.0,9.5,10.4,109.0,100.4,1769238000,7,24,1,5,103.0,107.4,108.7,84.0,98.2
2026-01-24 08:00:00,18.9,25.3,1023.1,16.5,66.2,81.0,32.8,14.9,391.0,6.6,9.3,118.0,98.2,1769241600,8,24,1,5,100.4,105.4,109.2,85.7,96.3
2026-01-24 09:00:00,19.4,25.5,1021.6,16.2,65.7,100.0,33.2,15.3,330.0,5.1,8.7,123.0,96.3,1769245200,9,24,1,5,98.2,103.0,108.7,87.1,94.7
2026-01-24 10:00:00,19.5,25.7,1021.0,16.3,63.2,100.0,34.1,16.2,354.0,5.2,8.9,124.0,94.7,1769248800,10,24,1,5,96.3,100.4,107.4,88.2,93.3
2026-01-24 11:00:00,19.4,26.1,1020.4,15.7,58.1,97.0,34.8,16.9,429.0,6.8,9.7,122.0,93.3,1769252400,11,24,1,5,94.7,98.2,105.4,89.4,92.0
2026-01-24 12:00:00,18.8,28.6,1020.6,15.3,56.5,100.0,33.8,17.2,506.0,9.7,10.5,112.0,92.0,1769256000,12,24,1,5,93.3,96.3,103.0,90.7,90.6
2026-01-24 13:00:00,17.9,32.4,1021.1,14.5,56.1,100.0,29.6,18.8,586.0,14.6,10.7,99.0,90.6,1769259600,13,24,1,5,92.0,94.7,100.4,91.9,89.1
2026-01-24 14:00:00,16.9,36.7,1022.0,14.7,56.5,99.0,28.5,19.6,669.0,21.2,11.0,82.0,89.1,1769263200,14,24,1,5,90.6,93.3,98.2,93.1,87.6
2026-01-24 15:00:00,16.1,39.1,1022.4,14.7,54.0,84.0,25.3,17.9,703.0,24.9,11.1,69.0,87.6,1769266800,15,24,1,5,89.1,92.0,96.3,94.0,85.9
2026-01-24 16:00:00,15.4,40.5,1022.8,15.0,53.3,98.0,21.7,16.1,647.0,22.9,10.8,66.0,85.9,1769270400,16,24,1,5,87.6,90.6,94.7,94.4,84.2
2026-01-24 17:00:00,14.7,42.6,1022.9,15.3,50.7,100.0,18.7,14.8,543.0,17.9,10.2,67.0,84.2,1769274000,17,24,1,5,85.9,89.1,93.3,94.8,82.2
2026-01-24 18:00:00,14.4,42.5,1022.5,16.9,51.9,99.0,17.0,14.1,458.0,13.4,9.7,70.0,82.2,1769277600,18,24,1,5,84.2,87.6,92.0,95.6,79.8
2026-01-24 19:00:00,14.1,42.4,1022.5,17.5,49.6,100.0,16.6,14.0,420.0,10.4,9.1,73.0,79.8,1769281200,19,24,1,5,82.2,85.9,90.6,97.0,77.1
2026-01-24 20:00:00,13.8,43.4,1021.9,17.5,50.4,100.0,17.2,14.6,402.0,7.9,8.5,76.0,77.1,1769284800,20,24,1,5,79.8,84.2,89.1,98.9,74.5
2026-01-24 21:00:00,13.5,43.8,1021.7,17.1,52.3,100.0,18.2,15.9,393.0,6.0,8.2,79.0,74.5,1769288400,21,24,1,5,77.1,82.2,87.6,101.0,72.2
2026-01-24 22:00:00,13.1,44.8,1021.3,16.9,51.9,99.0,19.3,17.4,381.0,4.7,8.3,81.0,72.2,1769292000,22,24,1,5,74.5,79.8,85.9,103.3,70.3
2026-01-24 23:00:00,12.8,45.3,1021.7,16.6,51.1,100.0,20.9,18.9,379.0,4.1,8.7,82.0,70.3,1769295600,23,24,1,5,72.2,77.1,84.2,105.5,68.8
2026-01-25 00:00:00,12.4,46.7,1021.1,16.9,54.1,100.0,22.8,20.0,414.0,4.6,9.0,83.0,68.8,1769299200,0,25,1,6,70.3,74.5,82.2,107.3,67.6
2026-01-25 01:00:00,12.3,46.8,1021.3,16.5,54.8,100.0,25.1,21.7,528.0,7.7,9.5,79.0,67.6,1769302800,1,25,1,6,68.8,72.2,79.8,108.7,66.7
2026-01-25 02:00:00,12.1,47.3,1021.8,16.4,55.3,100.0,28.1,24.2,679.0,11.9,10.1,73.0,66.7,1769306400,2,25,1,6,67.6,70.3,77.1,109.2,65.9
2026-01-25 03:00:00,11.9,47.7,1022.1,16.1,56.8,100.0,31.1,26.7,769.0,14.3,10.7,72.0,65.9,1769310000,3,25,1,6,66.7,68.8,74.5,108.7,65.2
2026-01-25 04:00:00,12.9,45.7,1022.7,15.1,55.2,100.0,32.2,27.6,744.0,13.1,11.1,77.0,65.2,1769313600,4,25,1,6,65.9,67.6,72.2,107.4,64.5
2026-01-25 05:00:00,14.4,42.3,1022.6,15.4,55.9,99.0,32.2,26.1,658.0,10.2,11.4,86.0,64.5,1769317200,5,25,1,6,65.2,66.7,70.3,105.4,64.3
2026-01-25 06:00:00,16.1,35.6,1022.4,17.7,57.4,100.0,28.7,22.4,578.0,7.7,11.6,96.0,64.3,1769320800,6,25,1,6,64.5,65.9,68.8,103.0,64.2
2026-01-25 07:00:00,17.8,29.0,1021.6,17.6,57.9,100.0,25.2,19.7,517.0,6.3,11.4,107.0,64.2,1769324400,7,25,1,6,64.3,65.2,67.6,100.4,64.5
2026-01-25 08:00:00,18.8,24.3,1020.1,17.2,60.5,100.0,22.2,17.6,463.0,5.5,11.1,118.0,64.5,1769328000,8,25,1,6,64.2,64.5,66.7,98.2,64.7
2026-01-25 09:00:00,19.8,21.9,1019.0,16.6,62.9,100.0,20.5,16.5,440.0,5.4,10.9,125.0,64.7,1769331600,9,25,1,6,64.5,64.3,65.9,96.3,64.8
2026-01-25 10:00:00,20.3,21.0,1018.2,15.6,66.1,100.0,19.7,16.2,464.0,6.0,11.0,127.0,64.8,1769335200,10,25,1,6,64.7,64.2,65.2,94.7,64.8
2026-01-25 11:00:00,20.4,21.7,1017.8,14.4,64.1,100.0,19.2,15.8,520.0,7.4,11.3,124.0,64.8,1769338800,11,25,1,6,64.8,64.5,64.5,93.3,64.7
2026-01-25 12:00:00,19.8,25.3,1018.0,13.4,59.3,100.0,20.6,18.5,591.0,11.1,12.5,117.0,64.7,1769342400,12,25,1,6,64.8,64.7,64.3,92.0,64.8
2026-01-25 13:00:00,18.8,29.3,1018.1,12.3,60.0,100.0,23.6,21.8,697.0,17.1,12.6,103.0,64.8,1769346000,13,25,1,6,64.7,64.8,64.2,90.6,65.1
2026-01-25 14:00:00,18.0,32.3,1018.8,11.9,56.1,97.0,25.6,23.9,819.0,25.2,12.7,84.0,65.1,1769349600,14,25,1,6,64.8,64.8,64.5,89.1,65.5
2026-01-25 15:00:00,17.1,35.7,1019.3,12.1,50.4,100.0,24.6,22.9,882.0,30.2,12.9,70.0,65.5,1769353200,15,25,1,6,65.1,64.7,64.7,87.6,65.9
2026-01-25 16:00:00,16.3,39.5,1019.8,11.9,54.9,100.0,23.4,21.7,840.0,29.2,13.2,65.0,65.9,1769356800,16,25,1,6,65.5,64.8,64.8,85.9,66.4
2026-01-25 17:00:00,15.5,43.1,1019.8,11.8,53.7,88.0,23.2,21.5,738.0,25.0,13.7,66.0,66.4,1769360400,17,25,1,6,65.9,65.1,64.8,84.2,67.0
2026-01-25 18:00:00,15.1,45.3,1019.5,13.0,52.3,91.0,23.9,22.1,638.0,20.7,14.2,68.0,67.0,1769364000,18,25,1,6,66.4,65.5,64.7,82.2,67.7
2026-01-25 19:00:00,14.7,46.2,1019.1,12.8,54.7,99.0,24.8,22.9,552.0,17.1,14.8,71.0,67.7,1769367600,19,25,1,6,67.0,65.9,64.8,79.8,68.5
2026-01-25 20:00:00,14.4,46.4,1018.4,13.7,54.6,96.0,25.3,23.2,467.0,13.4,15.4,76.0,68.5,1769371200,20,25,1,6,67.7,66.4,65.1,77.1,69.3
2026-01-25 21:00:00,14.2,46.2,1018.0,13.4,53.7,99.0,25.8,23.7,406.0,10.3,16.1,81.0,69.3,1769374800,21,25,1,6,68.5,67.0,65.5,74.5,69.9
2026-01-25 22:00:00,14.1,46.3,1017.6,13.3,55.5,41.0,26.3,24.3,374.0,7.7,17.0,86.0,69.9,1769378400,22,25,1,6,69.3,67.7,65.9,72.2,70.6
2026-01-25 23:00:00,13.9,46.4,1017.3,13.4,61.0,23.0,26.6,24.8,366.0,5.8,17.9,90.0,70.6,1769382000,23,25,1,6,69.9,68.5,66.4,70.3,71.1
2026-01-26 00:00:00,13.6,47.0,1017.1,13.6,64.1,100.0,25.3,24.3,395.0,6.1,17.9,89.0,71.1,1769385600,0,26,1,0,70.6,69.3,67.0,68.8,71.5
